Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending
1957,Graduation,Married,23539.0,0,0,13,1,2,0,4,6,0,0,0,0,0,0,0,57,81
1973,Graduation,Single,65333.0,0,1,58,7,9,4,8,6,0,1,1,0,0,0,0,41,798
1957,Graduation,Single,78499.0,0,0,12,1,11,3,4,4,0,0,1,0,0,0,1,57,1334
1971,PhD,Married,29732.0,1,0,23,1,2,0,2,9,0,0,0,0,0,0,0,43,38
1960,Master,Married,41275.0,1,2,33,4,3,1,3,5,0,0,0,0,0,0,0,54,61
1973,PhD,Married,63516.0,1,1,30,4,4,1,7,5,0,0,0,0,0,0,0,41,300
1962,PhD,Married,42769.0,0,1,15,2,1,1,4,4,0,0,0,0,0,0,0,52,88
1958,Master,Married,49572.0,1,1,25,2,2,0,3,7,0,0,0,0,0,0,0,56,54
1972,Graduation,Married,69209.0,0,0,4,2,5,3,6,4,0,0,0,1,0,0,0,42,1782
1976,Graduation,Married,17148.0,1,0,80,4,3,1,3,8,0,0,0,0,0,0,0,38,68
1983,Graduation,Married,32146.0,1,0,16,2,2,0,4,6,0,0,0,0,0,0,0,31,66
1964,Graduation,Divorced,41713.0,1,1,57,5,3,1,4,6,0,0,0,0,0,0,0,50,174
1975,Master,Married,34176.0,0,1,9,1,1,0,3,3,0,0,0,0,0,0,0,39,28
1955,PhD,Married,58482.0,0,1,59,2,7,4,9,6,0,1,0,0,0,0,0,59,731
1965,Graduation,Single,59686.0,0,1,78,1,4,1,6,4,0,0,0,0,0,0,0,49,274
1964,PhD,Married,60896.0,0,1,90,3,9,10,4,6,0,0,0,0,0,0,1,50,1701
1980,Graduation,Married,62994.0,1,0,74,1,6,2,4,6,0,0,0,0,0,0,0,34,312
1957,Graduation,Married,47320.0,0,1,10,6,5,1,8,6,0,0,0,0,0,0,0,57,414
1949,Graduation,Widow,74859.0,0,0,63,1,6,5,11,3,0,0,0,1,0,0,0,65,1565
1992,Basic,Single,15253.0,1,0,13,2,1,0,3,7,0,0,0,0,0,0,0,22,29
1974,PhD,Single,31560.0,1,0,98,2,2,1,3,8,0,0,0,0,0,0,0,40,94
1990,Master,Single,91172.0,0,0,94,0,4,3,7,3,1,0,1,1,1,0,1,24,1092
1984,Graduation,Married,90000.0,0,0,91,1,4,8,5,1,1,0,1,1,0,0,0,30,1479
1981,Graduation,Single,41967.0,1,1,66,1,1,0,3,4,0,0,0,0,0,0,0,33,54
1965,Graduation,Single,69263.0,0,1,14,1,9,1,7,6,0,1,0,0,0,0,0,49,568
1970,Graduation,Divorced,65706.0,0,0,77,1,11,3,12,7,0,1,1,0,1,0,1,44,1199
1975,Graduation,Married,60934.0,0,1,41,2,6,4,11,4,0,0,0,0,0,0,0,39,873
1951,Graduation,Married,71965.0,0,1,21,3,6,3,5,3,0,0,0,0,0,0,0,63,1213
1955,Graduation,Married,65210.0,0,1,25,2,9,3,8,6,0,1,0,1,0,0,0,59,731
1975,PhD,Married,79174.0,0,0,2,1,5,6,7,2,0,0,1,1,0,0,1,39,2043
1967,Master,Divorced,81380.0,0,0,51,1,4,2,10,2,0,0,0,0,0,0,0,47,1893
1971,Graduation,Married,52914.0,0,1,32,2,7,3,3,7,1,0,0,0,0,0,0,43,575
1974,Graduation,Married,26067.0,1,0,49,3,3,0,3,8,0,0,0,0,0,0,0,40,56
1972,PhD,Married,44325.0,0,1,69,4,8,2,7,8,0,1,0,0,0,0,0,42,542
1978,Basic,Single,26487.0,1,0,23,3,2,1,3,5,0,0,0,0,0,0,0,36,69
1957,Graduation,Married,53233.0,0,1,18,1,1,0,3,4,0,0,0,0,0,0,0,57,40
1960,Graduation,Married,67716.0,0,1,8,4,7,4,13,5,0,1,0,0,0,0,0,54,1016
1972,Master,Married,76234.0,0,1,21,1,8,3,11,3,0,1,0,0,0,0,0,42,907
1956,PhD,Married,84117.0,0,0,60,1,7,10,6,2,0,0,1,0,0,0,0,58,1566
1957,Master,Married,65487.0,0,0,48,3,3,5,6,2,0,0,0,0,0,0,0,57,1169
1972,Basic,Married,25224.0,1,0,36,2,1,1,3,3,0,0,0,0,0,0,0,42,46
1983,Master,Single,89616.0,0,0,36,1,7,5,12,2,0,0,0,0,0,0,1,31,1644
1971,Graduation,Divorced,40851.0,1,1,63,1,1,1,2,7,0,0,0,0,0,0,0,43,59
1947,Graduation,Married,27469.0,0,0,2,1,0,0,3,6,0,0,0,0,0,0,0,67,17
1957,Graduation,Married,73803.0,0,1,61,2,9,5,6,6,1,0,0,0,0,0,1,57,1528
1952,Master,Single,8820.0,1,1,52,4,3,0,3,8,0,0,0,0,0,0,0,62,35
1974,Graduation,Single,43322.0,0,0,25,1,3,0,4,7,0,0,0,0,0,0,0,40,141
1973,Graduation,Married,55593.0,0,1,63,2,6,6,3,6,1,0,0,0,0,0,0,41,546
1954,Graduation,Married,50501.0,1,1,10,7,5,4,4,6,1,0,0,0,0,0,1,60,500
1975,Graduation,Married,37085.0,1,1,65,4,3,0,3,8,0,0,0,0,0,0,0,39,61
1990,Basic,Single,16185.0,1,0,71,2,2,2,2,8,0,0,0,0,0,0,0,24,106
1969,Graduation,Single,57731.0,0,1,0,4,8,8,6,6,0,0,0,0,0,0,0,45,704
1978,Graduation,Married,73807.0,0,1,88,2,5,5,11,2,0,0,0,0,0,0,0,36,849
1968,Graduation,Single,35893.0,1,1,80,6,3,1,5,8,0,0,0,0,0,0,0,46,199
1980,Graduation,Married,61014.0,0,1,17,4,9,3,4,7,0,0,0,0,0,0,0,34,1147
1954,Graduation,Married,32144.0,1,1,76,4,2,1,3,7,0,1,0,0,0,0,0,60,54
1963,Basic,Married,14918.0,0,1,52,1,1,0,3,6,0,0,0,0,0,0,0,51,43
1963,Graduation,Divorced,45146.0,1,1,28,2,1,1,2,4,0,0,0,0,0,0,0,51,53
1955,Graduation,Divorced,41769.0,0,1,31,6,8,1,7,8,0,0,0,0,0,0,0,59,521
1981,Graduation,Married,88325.0,0,0,42,1,6,2,9,2,0,0,0,0,0,0,0,33,1623
1950,Master,Divorced,38054.0,1,1,24,2,2,0,3,7,0,0,0,0,0,0,0,64,45
1995,Graduation,Single,80617.0,0,0,42,1,4,6,8,2,0,0,0,0,0,0,0,19,1435
1976,Graduation,Married,5305.0,0,1,12,0,1,0,0,13,0,0,0,0,0,0,0,38,32
1954,Graduation,Married,36807.0,1,1,88,1,1,0,2,6,0,0,0,0,0,0,0,60,16
1985,Master,Married,40101.0,1,0,73,4,6,1,6,7,0,0,0,0,0,0,0,29,415
1979,Graduation,Married,58025.0,0,1,81,3,3,2,10,4,0,0,0,0,0,0,0,35,470
1979,Graduation,Married,7500.0,1,0,7,4,3,2,2,7,0,0,0,0,0,0,0,35,53
1963,Master,Married,33562.0,1,2,33,3,2,0,4,4,0,0,0,0,0,0,0,51,51
1970,PhD,Single,57642.0,0,1,24,3,7,6,6,4,1,0,0,0,0,0,0,44,679
1979,Graduation,Married,63777.0,1,1,87,8,11,1,6,8,0,0,0,0,0,0,0,35,653
1962,Graduation,Single,57967.0,0,1,39,5,4,2,8,5,0,0,0,0,0,0,0,52,468
1972,Graduation,Married,24434.0,2,0,9,2,2,1,2,7,0,0,0,0,0,0,0,42,50
1984,Graduation,Single,11012.0,1,0,82,3,3,1,2,9,1,0,0,0,0,0,0,30,84
1970,Master,Single,44802.0,0,0,71,2,9,4,12,8,0,0,0,0,0,0,0,44,1049
1986,Graduation,Single,26816.0,0,0,50,1,0,0,3,4,0,0,0,0,0,0,0,28,22
1977,Graduation,Married,666666.0,1,0,23,4,3,1,3,6,0,0,0,0,0,0,0,37,62
1967,Graduation,Married,61223.0,0,1,46,2,9,3,4,5,0,0,0,0,0,0,0,47,1341
1981,Graduation,Divorced,56981.0,0,0,91,1,2,3,13,6,0,1,0,0,0,0,0,33,1241
1956,Master,Married,69245.0,0,1,8,2,6,5,10,3,0,0,0,0,0,0,0,58,843
1954,PhD,Married,52869.0,1,1,40,3,3,1,4,7,0,0,0,0,0,0,1,60,172
